ticker1,ticker2,coint_t,pvalue,crit_1pct,crit_5pct,crit_10pct,cointegrated_5pct,collinear,spread_std
AAMI,EA,-3.900673002169858,0.00989820813082576,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.79582729491947
AAMI,EPP,-4.5019204164495,0.0012157992524919514,-3.903674015067208,-3.3401607170025147,-3.0472469630932926,True,False,3.7777210902165694
AAMI,EVRG,-3.4022045017988707,0.042106206949351986,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.506204946361428
AAMI,EWC,-3.548023143771605,0.02836913567509803,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.276419759805969
AAMI,EWT,-3.39237714956436,0.04320421758018371,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.6888404507692503
AAMI,FBNC,-3.4332544727914853,0.03878887826045441,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.954674969093067
AAMI,FDP,-4.179528415452428,0.00391709787343249,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.048854357907178
AAMI,HMN,-3.4314779392251036,0.0389725841524814,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.998942887381131
AAMI,IEFA,-3.4228226135754922,0.03987807268284129,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.7348683302465315
AAMI,IXUS,-3.8072907193795693,0.013255497323807297,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.446337363033826
AAMI,JCI,-4.028900328674512,0.006528423508386246,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.0927841711261634
